TestResponse,PredictValue,Tree 0Bias,Tree 0Dissimilarity,Tree 1Bias,Tree 1Dissimilarity,Tree 2Bias,Tree 2Dissimilarity,Tree 3Bias,Tree 3Dissimilarity,Tree 4Bias,Tree 4Dissimilarity,Tree 5Bias,Tree 5Dissimilarity,Tree 6Bias,Tree 6Dissimilarity,Tree 7Bias,Tree 7Dissimilarity,Tree 8Bias,Tree 8Dissimilarity,Tree 9Bias,Tree 9Dissimilarity,Tree 10Bias,Tree 10Dissimilarity,Tree 11Bias,Tree 11Dissimilarity,Tree 12Bias,Tree 12Dissimilarity,Tree 13Bias,Tree 13Dissimilarity,Tree 14Bias,Tree 14Dissimilarity,Tree 15Bias,Tree 15Dissimilarity,Tree 16Bias,Tree 16Dissimilarity,Tree 17Bias,Tree 17Dissimilarity,Tree 18Bias,Tree 18Dissimilarity,Tree 19Bias,Tree 19Dissimilarity
-0.523047,-0.93152,0.10681,2.1098,0.00212449,2.32528,0.0551608,2.86609,0.0821989,4.30029,0.0182118,3.88369,0.0873983,1.82572,0.206383,3.73968,0.231948,3.35279,0.0795097,2.68556,0.102824,4.11339,0.132026,5.20356,0.100224,3.29888,0.151669,3.62535,0.345861,3.14697,0.183202,3.29747,0.164526,3.14314,0.336545,2.93527,0.334638,2.59583,0.0863585,3.61563,0.0107012,1.71692
-0.089744,0.0051976,0.0351459,3.74361,0.0224833,2.468,0.54028,4.96462,0.258055,3.70914,0.0331238,3.7769,0.29919,2.6273,0.389587,5.8156,0.318179,2.18319,0.497624,3.12096,0.0461951,3.28333,0.0117476,3.02495,0.788129,2.47654,0.0652604,3.25412,0.125446,1.99162,0.0261332,2.67246,0.0328826,2.51666,0.0171205,6.02116,0.369944,4.59319,0.0201002,3.99054,0.0256132,2.63406
-0.838491,-0.880618,0.326027,4.18961,0.125778,4.87538,0.168651,4.24101,0.0884038,2.30481,0.0590258,3.59038,0.0647543,3.65075,0.147203,5.09591,0.135527,2.87734,0.150259,4.40735,0.0514663,3.77803,0.0876905,3.50909,0.110589,5.4736,0.309931,4.79808,0.311352,2.69153,0.15257,4.45088,0.358244,4.23082,0.163452,5.43307,0.050253,4.88967,0.105196,5.40998,0.216965,5.14568
-0.574176,1.82159,0.718819,3.41607,0.709067,3.43274,2.46856,3.87677,0.0394691,1.57372,0.708922,3.31686,0.718819,4.0192,0.039469,1.57372,0.606332,2.94696,0.295118,3.52071,0.27563,2.42109,0.718819,2.93233,0.718819,3.19495,0.35266,3.29827,0.448507,2.15696,0.829813,3.38269,0.268753,2.35302,0.575898,2.19462,0.258643,4.39999,0.718819,3.11667,0.0458915,4.79005
-1.20506,-1.23801,0.0110795,4.67288,0.00203502,3.47365,0.0153692,5.46476,0.112455,2.01537,0.0166258,4.55516,0.0441839,2.91912,0.0433172,5.82693,0.132,3.79704,0.0148926,3.28462,0.110938,2.48055,0.136044,2.42315,0.259128,3.16503,0.0630324,3.44238,0.0710486,3.13928,0.0119721,2.35012,0.0428233,2.12254,0.0953135,3.41377,0.199505,4.37856,0.0628158,3.34277,0.0331346,3.94219
-0.997079,-0.959872,0.223641,3.8176,0.139753,4.22485,0.0658056,4.30423,0.0480402,4.65878,0.074645,3.77364,0.000983477,4.58676,0.000810206,2.74765,0.0502067,4.66869,0.00687647,3.38993,0.0502067,4.66869,0.201975,2.82828,0.106753,3.52781,0.0261584,4.07787,0.064939,4.60517,0.149866,3.34251,0.0407868,5.01159,0.0866041,2.45664,0.00820249,2.77693,0.0476068,3.84366,0.165145,4.78476
-1.186,-0.914038,0.2061,3.96376,0.322571,3.63401,0.052582,4.73985,0.255713,2.69178,0.937819,4.03095,0.292182,1.96067,0.202633,2.60502,0.151808,3.7635,0.140976,5.09153,0.266112,5.43559,0.0542285,3.08061,0.206058,3.55185,0.10904,4.66195,0.240491,2.60193,0.1957,2.87588,0.00678045,2.08664,0.00439727,3.27547,0.063283,3.10914,0.157297,3.90317,0.0167464,4.28113
0.627805,0.687699,0.345874,4.36269,0.533349,4.78458,0.402723,3.97192,0.00640142,3.40411,0.409806,2.98437,0.26335,2.16686,0.221516,2.7325,0.137692,2.66038,0.549006,3.28724,0.186222,2.10818,0.554702,5.10464,0.487997,2.73808,0.39594,1.02053,0.429068,4.29168,0.317079,2.75294,1.1024,3.36367,0.695693,3.59568,0.260461,3.04802,0.12125,4.04433,0.152424,1.75527
-0.131341,0.129088,0.254074,3.15318,0.230069,1.9425,0.0844796,2.31499,0.389178,3.83405,0.0122336,3.76554,0.249351,3.67992,0.138238,4.34188,0.122466,3.07037,0.00521405,2.32958,0.0182709,3.86881,0.0689095,2.90094,0.439354,5.48302,0.0403116,3.71493,0.473325,2.41287,0.247214,2.40053,0.0351119,3.64028,0.244975,4.14928,0.125643,4.63637,0.0408604,3.79252,0.425084,3.02261
-1.00748,-0.859055,0.172688,4.89115,0.586458,5.38632,1.03666,2.64412,0.334917,2.7111,0.0559134,4.24339,0.0742941,5.3847,0.207353,4.75426,0.0940006,4.36012,0.00288582,4.86348,0.0441362,5.14936,0.127446,5.55718,0.019698,5.66648,0.221218,4.02663,0.041831,3.99247,0.0881944,4.99198,0.187421,4.66677,0.104515,4.86716,0.0868945,4.00323,0.0873278,5.24971,0.209302,4.82625
0.771661,1.31388,1.17975,4.10347,0.246922,4.4466,0.167556,5.44616,0.574066,3.73954,0.603227,4.30851,0.377996,2.72847,0.112382,3.99443,1.10118,4.38871,0.524539,2.9814,0.909136,4.10503,0.173044,2.47188,0.169794,3.42316,0.361964,6.19515,0.466948,3.69857,1.22653,7.16414,0.550571,6.55103,0.054873,7.65061,1.22653,2.51566,1.22653,3.65052,0.0687048,2.90315
-0.402588,-0.281662,0.0981084,2.70319,0.100705,1.85215,0.11226,1.59314,0.730513,2.7474,0.238495,3.08301,0.231852,0.505907,0.11226,1.82692,0.0729739,4.2375,0.0916348,2.97601,0.235465,2.05605,0.234382,2.56008,0.123959,2.60319,0.0460399,2.47525,0.149524,2.56491,0.231852,0.505907,0.15299,3.67214,0.780343,3.32325,0.238495,3.08301,0.0931254,2.39235,0.360976,3.52503
-0.523913,-0.636627,0.0994256,2.98144,0.0725608,2.9281,0.0588744,4.89033,0.0530911,2.62707,0.0346094,1.96733,0.137519,2.61938,0.127509,3.18557,0.133836,2.19564,0.077073,4.44673,0.160267,2.69809,0.241838,1.89462,0.00037843,2.27655,0.274769,2.03149,0.126579,3.37289,0.382985,3.72767,0.0978715,2.11671,0.138602,4.36435,0.124846,4.13526,0.150627,1.97341,0.205787,1.95127
-1.16433,-1.20086,0.112783,3.78041,0.0969356,3.91412,0.0252556,2.50036,0.0239675,3.11164,0.182544,3.02218,0.0137415,3.24138,0.102569,2.98851,0.0258739,2.83694,0.0313219,2.87893,0.0833588,2.45676,0.0486541,2.40768,0.0605382,3.75433,0.00888848,2.96125,0.0286471,4.1028,0.166512,5.49505,0.173486,2.67755,0.0930358,2.71126,0.0538536,3.93543,0.0144231,2.85942,0.0756922,3.60217
2.22669,1.36041,0.687326,3.38868,0.207733,4.46484,0.763515,2.27371,0.646162,1.41634,0.532421,3.96428,0.105401,2.73941,0.206793,2.21744,0.0651039,3.88408,0.105401,2.73941,0.760338,2.74429,0.666094,4.27548,0.188595,2.81016,0.565568,2.93324,0.776155,3.39616,1.20872,3.29093,0.273002,2.71741,0.986742,3.59897,0.801935,3.26252,0.107134,4.72802,0.597416,3.7926
-0.85409,-1.0816,0.221099,4.98823,0.488795,6.08838,0.188457,3.56599,0.227888,3.99854,0.186435,4.22316,0.121728,2.02849,0.0498594,1.99303,0.180946,8.22797,0.349705,2.31461,0.387835,5.2604,0.127361,5.6104,0.165059,6.13238,0.301608,2.92672,0.105322,3.58777,0.140853,4.90497,0.218442,3.7503,0.262985,5.76302,0.2107,5.17107,0.423366,4.83238,0.136244,8.3421
1.19716,1.23645,0.0314838,4.97536,0.297826,4.4429,0.191453,4.17102,0.409757,3.37771,2.68243,5.75471,2.64993,5.70234,1.20646,4.69377,0.544947,2.74394,0.937381,2.33163,0.472802,3.4121,1.30396,5.20035,1.30396,5.94411,0.299265,4.99119,1.15923,3.78769,0.283383,4.96317,0.111428,2.10588,0.288432,4.44808,0.534115,0.743316,0.036978,2.93409,1.30395,6.58646
-0.536046,-0.602468,0.00897217,4.87256,0.226744,6.22625,0.191647,4.58726,0.150483,4.99412,0.605196,3.89139,0.342904,3.92387,0.00160605,4.31365,0.248155,4.34906,1.65751,4.26348,0.307951,5.16645,0.457007,5.47488,0.167561,4.85088,0.50207,4.42219,0.266608,2.16614,0.968732,2.57081,0.0186782,5.24351,0.437676,4.42311,0.346948,3.16176,0.423209,4.63949,0.46914,5.03389
0.0419799,0.268895,0.474764,1.34985,0.125794,2.93101,0.0997953,3.82801,0.399658,4.60198,0.172157,3.72542,0.557363,1.90911,0.0495322,2.33042,0.24338,3.29895,0.390975,2.79505,0.254918,1.68064,0.431434,2.74961,0.124309,1.74047,0.684754,2.08331,0.467831,2.60909,0.474764,1.34985,0.0187562,3.06282,0.1536,2.50298,0.20395,4.75823,0.806945,1.6926,0.149787,1.71126
-0.443319,-0.485207,0.184989,3.11868,0.340458,2.37133,0.22416,1.26666,0.242724,3.17987,0.158948,4.57519,0.183256,3.34473,0.364261,3.47648,0.372927,3.01134,0.389974,4.77489,0.404996,3.46482,0.0583535,2.86219,0.173608,2.01521,0.326708,3.40684,0.43134,2.94984,0.351699,4.19038,0.44861,3.87564,0.85498,5.42516,0.414182,2.65326,0.577735,2.10293,0.20741,4.22347
0.474416,0.430595,0.0835119,3.31492,0.017361,1.8351,0.436827,3.12591,0.125513,2.03774,0.00774163,2.4148,0.185396,1.97264,0.139032,1.78609,0.127882,1.24486,0.31582,2.47927,0.059738,4.44674,0.0506386,2.92079,0.0943011,1.5209,0.146254,2.51186,0.156148,2.51463,0.0649376,1.56288,0.117049,2.42817,0.0136634,3.26924,0.0623378,3.48533,0.0646199,1.77859,0.127882,1.24486
-1.05948,-0.941944,0.289773,3.63624,0.0461807,1.82984,0.0719665,2.73551,0.0383234,4.95072,0.448574,3.49422,0.41963,2.59002,0.0535757,3.04899,0.0748551,1.70649,0.0156372,2.49066,0.0612019,2.67307,0.179426,3.53944,0.0854667,1.06322,0.112697,1.97409,0.119052,2.25699,0.0979069,3.44535,0.264421,4.78607,0.128151,4.20553,0.0594686,4.41993,0.28739,5.04683,0.0999867,1.4083
-0.946816,-0.281299,0.228922,4.2752,2.00189,4.22196,0.194777,4.93525,0.321908,3.22154,0.592722,2.84076,0.564991,3.98297,0.57487,3.61827,1.38886,2.96746,0.314542,2.27231,0.30371,4.05264,0.443883,5.61985,0.560658,2.86139,0.380404,3.52528,0.654078,4.13642,0.438711,3.90289,2.25581,4.68977,0.0970244,5.27949,0.113273,3.81826,0.545637,3.59388,0.193868,6.36764
0.370423,-0.147629,0.910913,5.04431,0.125258,5.07149,0.276047,3.18609,0.152691,4.89781,0.708844,5.10002,0.109081,4.74352,0.317,3.74527,0.391017,2.67465,1.10821,4.93344,0.285291,5.33175,0.12392,3.186,0.726393,3.27324,1.03368,5.51107,0.306523,2.77126,0.184331,4.96855,0.519274,2.82319,0.00155555,2.94833,0.0218428,3.89937,0.616117,4.26806,0.622045,6.01533
0.986579,0.726795,0.0136685,4.85581,0.126548,4.41726,0.168607,2.20141,0.317197,2.85465,0.351645,5.32224,0.167019,1.48244,0.0842578,3.76163,0.450611,4.05803,0.300216,1.93863,0.256929,6.53687,0.504561,1.43,0.0951294,3.15264,0.18825,2.93989,0.0167882,3.07232,0.107782,3.92364,0.293799,2.03938,0.0951771,2.62629,0.026321,5.76333,0.172546,2.05321,0.0460796,2.73506
0.293295,-0.0423176,0.0974006,3.9229,0.249345,3.64475,0.196956,4.36133,0.5202,1.38976,0.0784509,3.82375,0.076891,2.27578,0.246457,3.62545,0.247959,3.16505,0.403902,3.67883,0.0866085,3.24606,0.196956,4.08503,0.0907567,3.94443,0.0525798,2.92169,0.599928,3.25688,0.245053,3.23452,0.154452,3.14548,0.0742912,2.70176,0.076891,2.60893,0.846436,5.57103,0.062852,2.16243
-0.015216,0.200543,0.403524,4.29761,0.350372,2.22437,0.212582,4.16418,0.536403,4.43252,0.798118,4.22309,0.728789,3.09437,0.44858,5.10364,1.34803,5.51479,0.00690727,6.22638,0.333322,3.91872,0.443727,2.72629,0.562921,4.82483,0.214026,3.67425,0.555519,4.30207,0.0385384,3.42017,0.660905,3.10814,0.708857,3.52525,0.276248,2.41066,2.33987,7.74079,0.0291435,3.49498
-0.592375,-0.389441,0.167404,2.81184,0.0418816,1.45812,0.0800498,1.3493,0.430843,4.16868,0.40832,2.44696,0.0809655,1.50602,0.00981721,1.61697,0.0017578,1.65032,0.0816096,3.09048,0.320495,4.73127,0.138806,3.5399,0.167404,2.81184,0.362092,2.13704,0.0854718,1.60544,0.139239,2.77501,0.0909689,2.14516,0.0319156,2.00844,0.0114146,3.07812,0.11511,2.06109,0.195135,3.89287
-1.09587,-0.997195,0.0934778,1.454,0.0718126,2.26652,0.077359,1.84256,0.0761457,1.52399,0.133053,2.15115,0.0853894,2.2531,0.426485,2.96617,0.0761457,1.52399,0.0267492,1.6173,0.100411,1.1937,0.0922646,1.47616,0.933738,3.40585,0.11016,1.5592,0.151251,2.25658,0.0290024,3.95594,0.00219536,1.81934,0.0522274,2.52764,0.0963665,1.51341,0.00813168,3.0777,0.0943443,1.55035
-0.927751,-0.852437,0.122284,3.87871,0.0233182,4.40988,0.0614488,1.86209,0.224531,2.38948,0.140599,3.52005,0.488845,2.87238,0.119511,3.82687,0.0568269,3.7771,0.105992,3.76223,0.108462,4.23262,0.148109,3.43915,0.190733,2.92891,0.0980628,3.94156,0.0614488,1.86209,0.108419,4.23727,0.0217583,2.89022,0.367867,3.64494,0.200266,3.19335,0.159808,3.35283,0.136193,3.23527
0.202302,0.527591,0.221008,3.46129,0.121637,4.16793,0.896624,3.52325,2.01282,3.99035,0.147982,2.66073,1.20687,2.28022,0.574005,1.99971,0.0915477,3.44482,0.648706,3.5804,0.476772,3.41675,0.196165,3.21977,0.798022,3.21797,0.0529838,3.43344,0.0239525,1.76302,0.0239525,1.76302,0.180913,4.3206,0.837695,4.98446,0.256828,3.28672,1.04399,3.68813,0.480412,3.16509
-0.28993,-0.164261,0.458857,4.00734,0.101577,2.72154,0.206783,1.87786,0.588436,2.73559,0.217796,2.13313,0.622789,2.84793,0.0166496,3.85878,0.864861,2.82793,0.359941,3.15816,0.366151,2.50871,0.496576,1.58375,0.112215,3.17203,0.120252,2.71207,0.0176318,3.91452,0.481475,3.92563,0.530662,4.00085,0.0602399,1.92958,0.283369,2.126,0.0887512,5.16047,0.0877112,2.73448
-1.38445,-1.06696,0.248745,3.68204,0.0301861,3.38869,0.522244,2.19302,0.00551808,3.03705,0.195305,3.7544,0.0672767,3.3683,0.255908,2.69424,0.230835,3.12048,0.168873,2.67251,0.251417,4.13266,0.148075,3.864,0.0774463,3.78589,0.254463,2.51264,0.283061,2.62014,0.181872,3.24186,0.111244,3.1518,0.169189,2.9502,0.0801026,2.95169,0.0976079,3.15323,0.140708,3.92246
2.54041,2.52039,0.0200183,4.91593,0.0200183,1.32113,0.0200183,1.32113,0.0200183,2.35733,0.0200183,2.30911,0.0200183,4.9195,0.0200183,2.88854,0.0200183,1.18875,0.0200183,3.91928,0.0200183,3.87127,0.0200183,6.92686,0.0200183,2.32325,0.0200183,4.06962,0.380362,3.44975,0.0200183,2.58148,0.0200183,2.52736,0.0200183,2.12701,0.0200183,2.29474,0.0200183,2.62358,0.0200183,5.17584
-1.03434,-0.898743,0.375176,4.67196,0.248606,4.30388,0.308922,4.57059,0.267614,4.09451,0.323654,5.53345,0.297439,4.71899,0.0328213,4.07921,0.216022,3.51111,0.24358,4.3332,0.343586,4.66131,0.187597,5.07037,0.213017,4.91589,0.236127,2.64994,0.150552,5.07672,1.81426,3.27516,1.55428,5.28965,0.291301,4.52428,0.311955,4.09073,0.28691,5.47707,0.0851209,4.58679
-0.347126,0.645158,0.373486,5.81735,0.66644,6.43698,0.505685,3.41081,0.449572,4.39105,0.0563085,6.46719,0.370581,4.41275,0.499577,4.00945,0.449356,4.24165,0.509585,5.49043,0.717355,4.41725,0.874384,4.47917,0.271227,2.67258,0.976643,3.97694,0.66644,6.43698,0.54698,5.3596,0.0693076,4.77631,0.740102,2.70173,0.519595,4.72183,0.00400716,1.99033,0.543093,5.5817
0.567143,0.20565,0.483106,2.92951,0.0224133,2.45274,0.0310793,3.77988,0.215036,4.8319,0.549546,3.73871,0.278928,7.43768,1.14524,2.29209,0.731822,3.08397,0.496013,2.77455,0.225199,1.14494,0.689988,4.12598,0.549546,3.73871,0.35456,3.12109,0.0429952,2.70796,0.408723,3.28595,0.0700968,2.94652,0.859271,3.50749,0.271129,1.84336,0.00722459,4.36875,1.02594,1.62127
-0.199803,-0.0808519,0.371133,4.86447,0.179613,4.05431,0.227277,3.44831,0.127165,1.83986,0.109635,3.20634,0.564039,3.03999,0.0106065,3.87918,0.00889211,3.96168,0.433076,3.28734,0.118951,2.88839,0.0669546,2.40605,0.195212,4.48679,0.108552,3.17259,0.0484093,3.22053,0.61073,4.59253,0.15894,3.03176,0.833881,3.2338,0.276221,3.32327,0.384999,4.08883,0.0669546,2.40605
-0.793427,-0.712897,0.0702594,1.85396,0.107523,3.49784,0.136555,4.59294,0.100635,2.65029,0.446539,2.3268,0.172735,2.92318,0.610314,4.62498,0.175119,5.64086,0.0936577,1.82591,0.0493321,2.65195,0.16082,4.65738,0.0520607,5.04727,0.132526,5.89132,0.205016,2.75767,0.537809,4.31907,0.201421,4.1967,0.34012,2.78173,0.208788,4.16995,0.078219,5.53542,0.0413594,4.79677
2.27522,2.38238,0.158035,0.902852,0.158035,2.29229,0.158035,0.952735,0.711179,1.50596,0.158035,3.2751,0.158035,3.06889,0.158035,1.90785,0.158035,0.902852,0.158035,3.48875,0.158035,0.902852,0.0643396,3.40935,0.158035,3.67399,0.635437,6.6919,1.11762,3.66466,0.158035,2.17728,0.158035,3.3146,0.158035,5.61817,0.158035,3.21342,0.158035,2.17728,0.158035,4.34788
0.0246478,-0.206151,0.0434819,3.68336,0.0931817,3.23626,0.122256,3.39298,0.079446,3.52386,0.186602,5.88032,0.130865,3.66353,0.745779,3.54337,0.984052,5.27699,0.151085,3.46428,0.600709,4.6484,0.159607,3.23624,0.0295295,3.69612,0.0291829,3.09709,0.233398,2.58181,0.0309162,3.87122,0.0951749,5.38399,0.0427453,3.39122,0.321229,4.76968,0.342461,6.03311,0.399223,2.87268
0.358291,-0.504016,0.452983,2.47246,0.274922,4.00069,0.679384,4.18159,0.0113005,4.11855,0.366756,3.80938,0.102225,4.70544,0.431604,4.54917,0.331658,3.07765,0.288397,3.92854,0.296847,4.49534,0.313676,3.88907,1.21675,5.43934,1.09456,5.28304,0.516462,5.06661,0.530328,5.33533,0.157687,5.96728,0.577194,4.86158,0.286595,3.79568,0.395137,2.62647,0.0586779,4.34349
1.07411,0.68142,0.209486,3.53799,0.17182,3.50598,0.419551,3.25304,0.590272,1.6657,0.15437,3.00645,0.0967406,2.86891,0.0581767,2.41948,0.995962,3.39237,0.864758,4.27482,0.150903,3.27573,0.466564,3.64058,0.454507,3.50418,1.31418,4.23621,0.0352116,2.21081,0.202322,3.44231,0.146125,3.78268,0.407418,2.97339,0.169102,4.33522,0.179273,2.91423,1.46185,4.87145
1.65387,1.79821,0.400578,4.72582,0.0796947,4.78501,0.878141,5.08099,0.615257,4.16635,0.207432,6.04651,0.067628,4.34189,0.126211,3.06503,0.0880142,4.71658,0.840227,3.33353,0.0524834,3.39159,0.601808,3.74708,0.314198,5.13003,0.742202,2.97855,0.615673,4.25118,0.244936,5.22665,0.742202,3.95371,0.45903,4.68029,1.59201,2.16994,0.742202,6.45491,0.0750152,3.27433
-0.394789,-0.101309,0.187408,2.32389,0.19642,1.63084,0.397039,1.29341,0.410896,3.72511,0.084793,3.25073,0.372506,3.09659,0.386207,1.41369,0.192954,1.77115,0.166037,5.32952,0.273375,2.49709,0.0542971,4.03472,0.312762,3.48686,0.205086,1.46778,0.0730938,2.99677,0.647653,3.19935,0.460466,3.59577,0.17622,2.04724,0.0865348,2.63329,0.0496955,1.8954,0.149277,2.20243
0.0107822,0.0977402,0.241774,3.5597,0.150004,1.92342,0.863058,4.14315,1.2279,3.31693,0.451452,2.30901,0.469131,2.42364,0.215909,2.51221,0.0306287,2.58677,0.164086,3.0573,0.115556,1.99207,0.277438,2.81162,1.50777,4.69482,0.45411,2.88212,0.325274,3.53159,0.372071,2.12329,0.176912,3.28138,0.335457,3.04935,0.214274,2.89717,0.0366949,3.31699,0.48005,2.26433
-0.777828,-0.431737,0.0895767,3.21727,0.388555,3.15656,0.734565,6.50429,0.51878,3.12211,0.0496579,3.43463,0.147873,6.09195,0.401988,2.11756,0.142153,4.80253,0.720465,4.31955,0.657896,6.00486,0.66047,5.20326,0.040414,3.63665,0.0568796,2.54812,0.549978,3.73429,0.343925,5.27825,0.260876,3.11265,0.171384,4.39985,0.188716,2.30686,0.350659,3.71461,0.0280477,5.47296
-1.16867,-1.1801,0.00654495,3.30879,0.00294435,2.3818,0.00524509,2.84815,0.0665573,3.2671,0.000171185,2.41505,0.0331022,1.6529,0.03016,3.06543,0.0451089,3.34545,0.0417683,1.9827,0.0908223,2.72222,0.0996141,3.44226,0.0263427,2.56435,0.0305023,3.64801,0.0314599,2.68232,0.0192364,3.18074,0.0203198,1.83075,0.00156212,2.23278,0.0327598,2.77978,0.0187207,3.53838,0.0549407,3.20052
-1.33766,-1.22112,0.14119,3.08193,0.00561261,3.94248,0.104013,3.82225,0.0888066,2.17665,0.0402768,2.10253,0.0792741,3.7346,0.122084,3.91292,0.088414,4.27009,0.0837804,3.44903,0.13911,2.8038,0.00738645,2.81965,0.00777912,3.45843,0.00491929,4.47475,0.0590532,1.84532,0.0316106,2.30522,0.056569,3.21411,0.0870734,4.42534,0.0597754,2.91856,0.0891938,3.88417,0.157309,2.64946
2.54041,0.458782,0.598859,5.45319,0.47111,2.42668,0.437601,3.05059,0.517398,3.10589,0.0259636,3.08576,0.315756,2.78267,0.456735,3.94302,0.427271,3.89868,1.05487,3.3631,0.888236,2.67339,0.48122,3.44424,0.0259636,3.08576,0.252581,2.64213,0.334475,2.9906,0.30501,2.50155,0.605722,1.73009,0.955033,3.08195,0.324596,3.37722,0.799045,3.0495,0.340975,2.37492
0.164171,0.241116,0.0466132,2.30779,0.13622,1.72323,0.139687,1.8725,0.0916767,2.08152,0.125841,0.625409,0.109702,2.13629,0.0847641,2.35669,0.112822,1.82598,0.372824,2.25297,0.127207,2.56033,0.0556462,2.29245,0.0965297,1.63971,0.0603056,3.2869,0.0466132,4.23756,0.0178622,3.89854,0.293674,1.79255,0.0201154,3.61045,0.0266813,1.95378,0.113275,2.37999,0.0899435,1.88982
-1.05861,-0.970452,0.0682248,1.77492,0.163159,3.56141,0.146477,4.02981,0.0919699,3.28677,0.499835,3.34474,0.103756,4.1992,0.110296,3.85326,0.0801408,4.83307,0.0746378,5.26287,0.163159,3.56141,0.102022,3.1681,0.0808311,4.67253,0.159692,3.97287,0.0504594,3.16314,0.19706,2.86649,0.103322,3.58719,0.0401008,2.10006,0.210348,1.29608,0.210348,1.29608,0.071258,3.51145
0.347892,-0.626155,0.0190826,2.65027,0.0554454,2.47897,0.149651,1.31277,0.497992,2.72655,0.0771451,3.14659,0.159958,5.52008,0.099209,2.52932,0.159762,4.82623,0.663513,3.80311,0.116489,3.26238,0.0530968,2.97252,0.151095,1.48544,0.145174,2.19152,0.0480793,4.16054,0.0699956,2.63217,0.278198,3.35221,0.0389799,6.26414,0.0875444,3.75553,0.106176,1.6989,0.149767,3.75418
2.54041,2.52291,0.332612,4.85179,0.0175052,2.07736,0.0175052,3.44179,0.0175052,2.94158,0.0175052,3.59906,0.0175052,3.56589,0.0175052,2.13597,0.0175052,3.33778,0.0175052,3.98808,0.0175052,4.92519,0.0175052,4.04345,0.0175052,4.92519,0.0175052,4.92519,0.0175052,3.56589,0.0175052,3.92221,0.0175052,3.03717,0.0175052,3.56589,0.0175052,4.16257,0.0175052,3.37714,0.0175052,3.49141
0.0255144,-0.0683468,0.0858148,3.99013,0.16612,3.26142,0.00200114,5.22813,0.114991,4.41812,0.134922,2.25796,0.083462,6.8008,0.0803263,4.50713,0.462499,3.96482,0.613824,2.38666,0.477767,5.28748,0.0976585,3.21684,0.128206,2.94807,0.0710826,2.88033,0.269246,3.96618,0.167523,3.43048,0.295028,4.9134,0.143604,4.22548,0.240606,3.26563,0.00438429,3.9487,0.172722,1.67581
0.36869,0.963169,1.57724,5.22322,1.53391,4.48667,0.0554501,4.24643,0.00588036,4.97437,0.470868,7.34629,1.17655,1.45109,0.971235,6.39621,1.57724,2.06655,0.0975654,4.28673,0.0679293,4.02672,0.931613,4.33562,1.23952,1.78668,1.17655,1.45109,1.57724,2.07472,1.50983,5.76189,1.25573,4.38656,0.201386,5.81193,1.77133,2.33525,0.646328,3.12323,1.29695,7.17219
-0.404322,-0.615841,0.0519285,2.71281,0.0104671,2.69013,0.225249,3.3793,0.00513178,2.25925,0.0337297,2.19537,0.00838727,2.68427,0.0115504,3.2437,0.0264127,3.90859,0.0481644,2.58554,0.00484288,1.82601,0.0568305,2.65769,0.0259303,2.86045,0.144791,3.75763,0.0339464,3.26535,0.108047,2.68381,0.0163977,3.02853,0.0536616,2.43715,0.0094648,2.44268,0.0174,2.00362,0.0282325,2.85248
-1.1288,-1.14907,0.0765016,3.75365,0.101441,2.61361,0.184751,3.7655,0.0435129,3.07676,0.172575,4.32043,0.0438595,2.68019,0.0783318,3.23477,0.143952,4.70384,0.0187279,4.11112,0.162151,2.83577,0.0354824,2.76777,0.164126,3.68012,0.0416064,1.67236,0.288917,3.97735,0.0750573,4.49024,0.174717,4.7734,0.0328825,1.39367,0.0681244,2.42054,0.0288384,1.54269,0.044726,3.32644
-0.224068,0.304111,0.508247,2.4477,0.499581,2.40728,1.46917,2.80806,0.215335,1.51179,0.734142,1.90807,0.302862,3.05555,1.37777,2.58279,0.206495,3.05722,0.167671,4.47499,0.375657,3.07653,0.454518,1.81161,0.22646,2.71573,0.28618,2.76809,0.0454802,2.92394,0.19055,3.09921,0.392642,2.17233,1.05632,4.18956,0.287696,2.80389,0.150373,2.03623,0.386956,2.12535
-0.94595,-0.681032,0.130594,3.78767,0.352799,4.31266,0.280733,4.31791,0.303395,3.217,0.154519,2.87653,0.0964568,3.60732,0.0728779,3.63061,0.0552064,3.01951,0.203916,3.77931,0.329574,3.80172,0.0476885,2.85487,0.065259,3.13267,0.316914,3.54967,0.261451,1.91049,0.547525,3.80864,0.0903906,3.97525,0.224707,3.05273,0.0375277,3.58412,0.275317,3.94978,0.019495,3.81973
0.226567,0.010476,0.131164,2.89424,0.0601019,2.16293,0.053458,1.9577,0.156723,2.57691,0.204213,2.88999,0.416242,3.28788,0.132723,3.03269,0.0689413,2.19122,0.120499,2.66929,0.127085,2.45467,0.303618,3.78907,0.799533,3.58873,0.240827,2.59906,0.155683,2.95136,0.0230921,3.94461,0.0861001,2.03591,0.0585421,3.86268,0.0583687,3.51982,0.366268,3.22496,0.0580799,2.17725
-0.857556,-0.607959,0.119086,4.2216,0.44285,7.74885,0.513911,2.92611,0.246997,2.18717,0.127088,3.93253,0.596412,3.76191,0.389467,2.80024,0.0540329,3.19218,0.199334,2.9115,0.320875,2.10972,0.478381,3.6233,1.12571,3.32474,0.231398,3.24926,0.458449,2.49915,0.00171876,3.92477,0.52951,2.68764,0.0422615,4.3429,1.67947,4.03371,0.106607,2.32885,1.79559,4.79009
